rank,word_of_interest,colocate,score,score_normalized,label
2126,terrorism,"('terrorism', 'traditional')",0.16656130929818014,9.616409503530212e-08,2001 - 2005
2127,terrorism,"('terrorism', 'iraq')",0.1662658082545141,9.599348764415066e-08,2001 - 2005
2128,terrorism,"('terrorism', 'otherwise')",0.16532698894106113,9.54514607469062e-08,2001 - 2005
2129,terrorism,"('terrorism', 'placed')",0.16532698894106113,9.54514607469062e-08,2001 - 2005
2130,terrorism,"('arian', 'terrorism')",0.1615624091598078,9.327798234800424e-08,2001 - 2005
2131,terrorism,"('terrorism', 'conservative')",0.1615624091598078,9.327798234800424e-08,2001 - 2005
2132,terrorism,"('terrorism', 'raise')",0.16027822911595369,9.253656159248804e-08,2001 - 2005
2133,terrorism,"('terrorism', 'drug')",0.1596369256404202,9.216630532692718e-08,2001 - 2005
2134,terrorism,"('terrorism', 'number')",0.15877277023215086,9.166738560087414e-08,2001 - 2005
2135,terrorism,"('terrorism', 'frequent')",0.15854674444723504,9.153688971829098e-08,2001 - 2005
2136,terrorism,"('terrorism', 'truth')",0.15854674444723504,9.153688971829098e-08,2001 - 2005
2137,terrorism,"('truth', 'terrorism')",0.15854674444723504,9.153688971829098e-08,2001 - 2005
2138,terrorism,"('terrorism', 'cost')",0.15425852655852257,8.906108909976922e-08,2001 - 2005
2139,terrorism,"('story', 'terrorism')",0.15195210512626267,8.772947775054381e-08,2001 - 2005
2140,terrorism,"('terrorism', 'democrat')",0.1467125994474907,8.470445156556452e-08,2001 - 2005
2141,terrorism,"('terrorism', 'consider')",0.14564338780812092,8.408714271914365e-08,2001 - 2005
2142,terrorism,"('terrorism', 'film')",0.14548061509378796,8.399316596766262e-08,2001 - 2005
2143,terrorism,"('leadership', 'terrorism')",0.1452094358281979,8.383660074385593e-08,2001 - 2005
2144,terrorism,"('terrorism', 'kind')",0.14388144881846143,8.306988805680971e-08,2001 - 2005
2145,terrorism,"('terrorism', 'held')",0.14369315373103442,8.296117597500447e-08,2001 - 2005
2146,terrorism,"('terrorism', 'move')",0.14369315373103442,8.296117597500447e-08,2001 - 2005
2147,terrorism,"('terrorism', 'speech')",0.14369315373103442,8.296117597500447e-08,2001 - 2005
2148,terrorism,"('prepared', 'terrorism')",0.14356073741412234,8.288472547556127e-08,2001 - 2005
2149,terrorism,"('terrorism', 'georgia')",0.14222704322960977,8.211471775379262e-08,2001 - 2005
2150,terrorism,"('terrorism', 'non')",0.14222704322960977,8.211471775379262e-08,2001 - 2005
2151,terrorism,"('terrorism', 'provision')",0.14222704322960977,8.211471775379262e-08,2001 - 2005
2152,terrorism,"('terrorism', 'reflect')",0.14222704322960977,8.211471775379262e-08,2001 - 2005
2153,terrorism,"('terrorism', 'judge')",0.14095463598653035,8.138009401936913e-08,2001 - 2005
2154,terrorism,"('terrorism', 'mark')",0.13695134730608194,7.906879714770965e-08,2001 - 2005
2155,terrorism,"('terrorism', 'sharon')",0.13695134730608194,7.906879714770965e-08,2001 - 2005
2156,terrorism,"('reason', 'terrorism')",0.1354337673892574,7.819262308327596e-08,2001 - 2005
2157,terrorism,"('terrorism', 'reason')",0.1354337673892574,7.819262308327596e-08,2001 - 2005
2158,terrorism,"('recommendation', 'terrorism')",0.13296170880932157,7.676538120330127e-08,2001 - 2005
2159,terrorism,"('ship', 'terrorism')",0.13296170880932157,7.676538120330127e-08,2001 - 2005
2160,terrorism,"('terrorism', 'decade')",0.13261938702272258,7.656774187783087e-08,2001 - 2005
2161,terrorism,"('terrorism', 'like')",0.13118353366673574,7.573875260557023e-08,2001 - 2005
2162,terrorism,"('terrorism', 'stay')",0.13044426580594592,7.531193664740393e-08,2001 - 2005
2163,terrorism,"('terrorism', 'understand')",0.12733775594411556,7.351839461270271e-08,2001 - 2005
2164,terrorism,"('quote', 'terrorism')",0.12709188065965105,7.337643863071803e-08,2001 - 2005
2165,terrorism,"('terrorism', 'quote')",0.12709188065965105,7.337643863071803e-08,2001 - 2005
2166,terrorism,"('terrorism', 'video')",0.12709188065965105,7.337643863071803e-08,2001 - 2005
2167,terrorism,"('terrorism', 'reduce')",0.12643143885271457,7.299513285835628e-08,2001 - 2005
2168,terrorism,"('regional', 'terrorism')",0.12436777300994661,7.180367633666327e-08,2001 - 2005
2169,terrorism,"('jail', 'terrorism')",0.12396944503175855,7.157370186233247e-08,2001 - 2005
2170,terrorism,"('terrorism', 'early')",0.12341588900864009,7.125410654791746e-08,2001 - 2005
2171,terrorism,"('terrorism', 'option')",0.12127849063093543,7.002008058121515e-08,2001 - 2005
2172,terrorism,"('terrorism', 'struggle')",0.12109655481601389,6.991504002245537e-08,2001 - 2005
2173,terrorism,"('terrorism', 'brief')",0.11948200844286938,6.8982882419227e-08,2001 - 2005
2174,terrorism,"('terrorism', 'intended')",0.11948200844286938,6.8982882419227e-08,2001 - 2005
2175,terrorism,"('terrorism', 'key')",0.1191095911435347,6.876786746337132e-08,2001 - 2005
2176,terrorism,"('terrorism', 'proposal')",0.1191095911435347,6.876786746337132e-08,2001 - 2005
2177,terrorism,"('additional', 'terrorism')",0.11843203952909676,6.837668335154684e-08,2001 - 2005
2178,terrorism,"('terrorism', 'done')",0.11769405934580268,6.795061083338829e-08,2001 - 2005
2179,terrorism,"('terrorism', 'california')",0.11766424268777897,6.793339619964226e-08,2001 - 2005
2180,terrorism,"('terrorism', 'everyone')",0.11725095649899919,6.769478560933135e-08,2001 - 2005
2181,terrorism,"('terrorism', 'movement')",0.11525397282252703,6.65418280055674e-08,2001 - 2005
2182,terrorism,"('terrorism', 'parts')",0.11525397282252703,6.65418280055674e-08,2001 - 2005
2183,terrorism,"('casualty', 'terrorism')",0.11499865832348277,6.639442229740243e-08,2001 - 2005
2184,terrorism,"('terrorism', 'anything')",0.11463282699898514,6.618320975107871e-08,2001 - 2005
2185,terrorism,"('terrorism', 'recent')",0.11462909458772641,6.618105484516144e-08,2001 - 2005
2186,terrorism,"('major', 'terrorism')",0.11406722115876278,6.58566574803212e-08,2001 - 2005
2187,terrorism,"('terrorism', 'need')",0.11302913532911862,6.525731910577715e-08,2001 - 2005
2188,terrorism,"('terrorism', 'gain')",0.1110671200290998,6.412455047801644e-08,2001 - 2005
2189,terrorism,"('terrorism', 'kashmir')",0.11011638926548528,6.357564651051975e-08,2001 - 2005
2190,terrorism,"('terrorism', 'none')",0.11003895203226755,6.353093815966807e-08,2001 - 2005
2191,terrorism,"('role', 'terrorism')",0.10958943716961533,6.327141096122077e-08,2001 - 2005
2192,terrorism,"('terrorism', 'europe')",0.10871196479694856,6.276480269192025e-08,2001 - 2005
2193,terrorism,"('permit', 'terrorism')",0.10476456272186052,6.048577192606723e-08,2001 - 2005
2194,terrorism,"('terrorism', 'wonder')",0.10476456272186052,6.048577192606723e-08,2001 - 2005
2195,terrorism,"('terrorism', 'powell')",0.10395994965147493,6.002122894130545e-08,2001 - 2005
2196,terrorism,"('third', 'terrorism')",0.10282603439088644,5.9366563489042454e-08,2001 - 2005
2197,terrorism,"('terrorism', 'rule')",0.10131633385555738,5.8494938581877914e-08,2001 - 2005
2198,terrorism,"('terrorism', 'study')",0.1002970024423897,5.790642806102914e-08,2001 - 2005
2199,terrorism,"('terrorism', 'extend')",0.09986316568811682,5.7655952611217335e-08,2001 - 2005
2200,terrorism,"('terrorism', 'words')",0.09892886235592546,5.71165330136696e-08,2001 - 2005
2201,terrorism,"('words', 'terrorism')",0.09892886235592546,5.71165330136696e-08,2001 - 2005
2202,terrorism,"('terrorism', 'india')",0.0985222591847641,5.6881780860495665e-08,2001 - 2005
2203,terrorism,"('terrorism', 'strong')",0.09817458826913983,5.668105321785178e-08,2001 - 2005
2204,terrorism,"('terrorism', 'supreme')",0.09668355690543584,5.582020694830692e-08,2001 - 2005
2205,terrorism,"('terrorism', 'talk')",0.09588331328220168,5.535818666184099e-08,2001 - 2005
2206,terrorism,"('largest', 'terrorism')",0.09543306056234235,5.5098233461875796e-08,2001 - 2005
2207,terrorism,"('directly', 'terrorism')",0.09470136881403501,5.4675791568753966e-08,2001 - 2005
2208,terrorism,"('overseas', 'terrorism')",0.09470136881403501,5.4675791568753966e-08,2001 - 2005
2209,terrorism,"('insurgent', 'terrorism')",0.09451174266306084,5.456631099802421e-08,2001 - 2005
2210,terrorism,"('damage', 'terrorism')",0.09405706290685423,5.430380185066752e-08,2001 - 2005
2211,terrorism,"('terrorism', 'mention')",0.09379136790028597,5.415040296127542e-08,2001 - 2005
2212,terrorism,"('terrorism', 'largely')",0.09244440427819489,5.337273413584624e-08,2001 - 2005
2213,terrorism,"('terrorism', 'provided')",0.09225765495660987,5.326491450123632e-08,2001 - 2005
2214,terrorism,"('fact', 'terrorism')",0.09199713786024333,5.311450507590895e-08,2001 - 2005
2215,terrorism,"('chemical', 'terrorism')",0.0918738862038071,5.3043345788960906e-08,2001 - 2005
2216,terrorism,"('terrorism', 'team')",0.09142058948455767,5.2781635137353e-08,2001 - 2005
2217,terrorism,"('terrorism', 'los')",0.09080667386110841,5.242719123555019e-08,2001 - 2005
2218,terrorism,"('terrorism', 'would')",0.09024062075909711,5.21003807384053e-08,2001 - 2005
2219,terrorism,"('terrorism', 'meant')",0.08960777098505202,5.173500521349636e-08,2001 - 2005
2220,terrorism,"('terrorism', 'coming')",0.08919600962290186,5.149727498113618e-08,2001 - 2005
2221,terrorism,"('pool', 'terrorism')",0.08831029181530647,5.098590621378588e-08,2001 - 2005
2222,terrorism,"('terrorism', 'pool')",0.08831029181530647,5.098590621378588e-08,2001 - 2005
2223,terrorism,"('doubt', 'terrorism')",0.0864901201993693,4.993503097155185e-08,2001 - 2005
2224,terrorism,"('terrorism', 'example')",0.08587801148841079,4.958163028984147e-08,2001 - 2005
2225,terrorism,"('terrorism', 'animal')",0.08528830569610868,4.9241163922875734e-08,2001 - 2005
2226,terrorism,"('annual', 'terrorism')",0.08356900162137793,4.8248524508994775e-08,2001 - 2005
2227,terrorism,"('terrorism', 'annual')",0.08356900162137793,4.8248524508994775e-08,2001 - 2005
2228,terrorism,"('assistance', 'terrorism')",0.08323713969519564,4.805692417910747e-08,2001 - 2005
2229,terrorism,"('terrorism', 'deep')",0.08296047265372697,4.7897190590430526e-08,2001 - 2005
2230,terrorism,"('serious', 'terrorism')",0.08024651918306014,4.6330290806955754e-08,2001 - 2005
2231,terrorism,"('terrorism', 'child')",0.08023742186849092,4.632503847658872e-08,2001 - 2005
2232,terrorism,"('terrorism', 'sen')",0.07976092347683994,4.604993235013013e-08,2001 - 2005
2233,terrorism,"('opposition', 'terrorism')",0.07653067000173386,4.418494699742667e-08,2001 - 2005
2234,terrorism,"('terrorism', 'higher')",0.07596419407755217,4.385789238409689e-08,2001 - 2005
2235,terrorism,"('terrorism', 'minnesota')",0.07596419407755217,4.385789238409689e-08,2001 - 2005
2236,terrorism,"('kidnap', 'terrorism')",0.07576819758712616,4.37447339008253e-08,2001 - 2005
2237,terrorism,"('terrorism', 'fill')",0.07576819758712616,4.37447339008253e-08,2001 - 2005
2238,terrorism,"('committed', 'terrorism')",0.07566400370973025,4.368457761380873e-08,2001 - 2005
2239,terrorism,"('conference', 'terrorism')",0.07557328127097773,4.363219905567424e-08,2001 - 2005
2240,terrorism,"('resources', 'terrorism')",0.07172522913553347,4.1410527931612645e-08,2001 - 2005
2241,terrorism,"('terrorism', 'lawsuit')",0.07144107405427635,4.1246471126620466e-08,2001 - 2005
2242,terrorism,"('terrorism', 'permanent')",0.07144107405427635,4.1246471126620466e-08,2001 - 2005
2243,terrorism,"('away', 'terrorism')",0.07132247336020447,4.1177997070646494e-08,2001 - 2005
2244,terrorism,"('play', 'terrorism')",0.06970818581411264,4.024598890109751e-08,2001 - 2005
2245,terrorism,"('terrorism', 'maintain')",0.06954112960558945,4.01495390762231e-08,2001 - 2005
2246,terrorism,"('terrorism', 'father')",0.06918912953825151,3.9946311999835754e-08,2001 - 2005
2247,terrorism,"('terrorism', 'thinking')",0.06918912953825151,3.9946311999835754e-08,2001 - 2005
2248,terrorism,"('thinking', 'terrorism')",0.06918912953825151,3.9946311999835754e-08,2001 - 2005
2249,terrorism,"('ideology', 'terrorism')",0.06899204998939978,3.9832528213282034e-08,2001 - 2005
2250,terrorism,"('though', 'terrorism')",0.06768877599994316,3.908008357708636e-08,2001 - 2005
2251,terrorism,"('terrorism', 'turkey')",0.06650391597944605,3.8396005191207226e-08,2001 - 2005
2252,terrorism,"('terrorism', 'prepare')",0.0664259926618398,3.8351016199758204e-08,2001 - 2005
2253,terrorism,"('terrorism', 'single')",0.06569357312222635,3.792815411666176e-08,2001 - 2005
2254,terrorism,"('terrorism', 'gather')",0.06562012049080634,3.788574627381861e-08,2001 - 2005
2255,terrorism,"('without', 'terrorism')",0.06437573569998278,3.716730128926931e-08,2001 - 2005
2256,terrorism,"('terrorism', 'promise')",0.06365590878528105,3.675170955235264e-08,2001 - 2005
2257,terrorism,"('terrorism', 'acting')",0.06320766196378547,3.6492914456881783e-08,2001 - 2005
2258,terrorism,"('terrorism', 'detroit')",0.06320766196378547,3.6492914456881783e-08,2001 - 2005
2259,terrorism,"('terrorism', 'saw')",0.060803231958649784,3.510471790334925e-08,2001 - 2005
2260,terrorism,"('terrorism', 'last')",0.06079966810940762,3.510266031663443e-08,2001 - 2005
2261,terrorism,"('terrorism', 'presidential')",0.06024571685470459,3.478283681544652e-08,2001 - 2005
2262,terrorism,"('assume', 'terrorism')",0.05929868662796722,3.423606935120763e-08,2001 - 2005
2263,terrorism,"('terrorism', 'links')",0.05910727901227797,3.412556025264699e-08,2001 - 2005
2264,terrorism,"('tool', 'terrorism')",0.05761621601570166,3.326469571987789e-08,2001 - 2005
2265,terrorism,"('terrorism', 'blair')",0.05621187253218207,3.2453898657940645e-08,2001 - 2005
2266,terrorism,"('terrorism', 'handle')",0.05570952855118971,3.216387059240665e-08,2001 - 2005
2267,terrorism,"('terrorism', 'confront')",0.05552643848052086,3.205816362462399e-08,2001 - 2005
2268,terrorism,"('culture', 'terrorism')",0.05258381186077432,3.035923950408811e-08,2001 - 2005
2269,terrorism,"('track', 'terrorism')",0.05254463422181321,3.033662031231909e-08,2001 - 2005
2270,terrorism,"('belief', 'terrorism')",0.05188962160288346,2.995844907914681e-08,2001 - 2005
2271,terrorism,"('terrorism', 'worst')",0.05188962160288346,2.995844907914681e-08,2001 - 2005
2272,terrorism,"('worst', 'terrorism')",0.05188962160288346,2.995844907914681e-08,2001 - 2005
2273,terrorism,"('terrorism', 'create')",0.05065727813147891,2.9246956144805563e-08,2001 - 2005
2274,terrorism,"('terrorism', 'raid')",0.049923940441832015,2.8823563968211142e-08,2001 - 2005
2275,terrorism,"('adopt', 'terrorism')",0.049556923304176936,2.861166679320837e-08,2001 - 2005
2276,terrorism,"('terrorism', 'adopt')",0.049556923304176936,2.861166679320837e-08,2001 - 2005
2277,terrorism,"('terrorism', 'cooperation')",0.04916838420959202,2.8387343926307116e-08,2001 - 2005
2278,terrorism,"('terrorism', 'robert')",0.04898105230493033,2.8279187937626808e-08,2001 - 2005
2279,terrorism,"('aviation', 'terrorism')",0.04838695915270563,2.7936188530435057e-08,2001 - 2005
2280,terrorism,"('emphasize', 'terrorism')",0.04838695915270563,2.7936188530435057e-08,2001 - 2005
2281,terrorism,"('terrorism', 'aviation')",0.04838695915270563,2.7936188530435057e-08,2001 - 2005
2282,terrorism,"('terrorism', 'ashcroft')",0.048090224448288366,2.776486888581837e-08,2001 - 2005
2283,terrorism,"('terrorism', 'http')",0.0470735820716095,2.71779108789451e-08,2001 - 2005
2284,terrorism,"('author', 'terrorism')",0.04702135137661356,2.714775551129992e-08,2001 - 2005
2285,terrorism,"('terrorism', 'author')",0.04702135137661356,2.714775551129992e-08,2001 - 2005
2286,terrorism,"('economy', 'terrorism')",0.0453888507301512,2.6205232016659537e-08,2001 - 2005
2287,terrorism,"('terrorism', 'afford')",0.045017190763739556,2.5990654306617384e-08,2001 - 2005
2288,terrorism,"('terrorism', 'consequence')",0.045017190763739556,2.5990654306617384e-08,2001 - 2005
2289,terrorism,"('terrorism', 'identity')",0.045017190763739556,2.5990654306617384e-08,2001 - 2005
2290,terrorism,"('terrorism', 'refuse')",0.044967238297267675,2.596181427315889e-08,2001 - 2005
2291,terrorism,"('spoke', 'terrorism')",0.04456987498834586,2.573239675018366e-08,2001 - 2005
2292,terrorism,"('terrorism', 'ambassador')",0.04419899114751913,2.551826713588968e-08,2001 - 2005
2293,terrorism,"('progress', 'terrorism')",0.04419855106952819,2.551801305706476e-08,2001 - 2005
2294,terrorism,"('religion', 'terrorism')",0.04419855106952819,2.551801305706476e-08,2001 - 2005
2295,terrorism,"('terrorism', 'great')",0.04354289961807334,2.513947299422901e-08,2001 - 2005
2296,terrorism,"('terrorism', 'throughout')",0.04254442445701567,2.4563003820908294e-08,2001 - 2005
2297,terrorism,"('threaten', 'terrorism')",0.04239382146872073,2.447605325513753e-08,2001 - 2005
2298,terrorism,"('terrorism', 'senior')",0.041189492513451054,2.3780734488754704e-08,2001 - 2005
2299,terrorism,"('terrorism', 'later')",0.040877381425211246,2.3600537296036118e-08,2001 - 2005
2300,terrorism,"('terrorism', 'arafat')",0.03930832263592743,2.2694641928351747e-08,2001 - 2005
2301,terrorism,"('terrorism', 'behind')",0.03930832263592743,2.2694641928351747e-08,2001 - 2005
2302,terrorism,"('penalty', 'terrorism')",0.038866281503599165,2.2439429684656974e-08,2001 - 2005
2303,terrorism,"('terrorism', 'other')",0.03854389991858809,2.225330282536856e-08,2001 - 2005
2304,terrorism,"('see', 'terrorism')",0.036629758205594776,2.1148173990977628e-08,2001 - 2005
2305,terrorism,"('terrorism', 'holding')",0.03621921449472665,2.091114676902303e-08,2001 - 2005
2306,terrorism,"('terrorism', 'regional')",0.03621921449472665,2.091114676902303e-08,2001 - 2005
2307,terrorism,"('terrorism', 'leading')",0.03565412209990215,2.058489093572896e-08,2001 - 2005
2308,terrorism,"('policy', 'terrorism')",0.03509408455336693,2.0261553516761284e-08,2001 - 2005
2309,terrorism,"('terrorism', 'discussion')",0.03420513313347173,1.974831782484239e-08,2001 - 2005
2310,terrorism,"('terrorism', 'biggest')",0.0337237336940005,1.9470382080687198e-08,2001 - 2005
2311,terrorism,"('language', 'terrorism')",0.033484586858501086,1.933231076560653e-08,2001 - 2005
2312,terrorism,"('participate', 'terrorism')",0.03339838014952001,1.9282539361971033e-08,2001 - 2005
2313,terrorism,"('terrorism', 'participate')",0.03339838014952001,1.9282539361971033e-08,2001 - 2005
2314,terrorism,"('statement', 'terrorism')",0.0329624755354736,1.903087003427355e-08,2001 - 2005
2315,terrorism,"('firm', 'terrorism')",0.03269148533958588,1.8874413969772217e-08,2001 - 2005
2316,terrorism,"('identify', 'terrorism')",0.032264950370568535,1.8628154202307052e-08,2001 - 2005
2317,terrorism,"('terrorism', 'duty')",0.031033026192577196,1.7916903346824373e-08,2001 - 2005
